"TSA","International Terminal","Airport Authority Lounge"
"TSE","Domestic Terminal","Shanyrak Lounge"
"TSE","International Terminal","Business Class Lounge"
"TSN","Domestic Terminal","Xiamen Air First Class Lounge"
"TSN","Domestic Terminal 2","First Class Lounge (No. 18)"
"TSN","Domestic Terminal 2","Tianjin Airlines Lounge"
"TSN","Domestic Terminal 2","Fortune Wings Gold and Silver Card Members Lounge"
"TSN","Domestic Terminal 2","Air China Lounge"
"TSN","Domestic Terminal 2","First Class Lounge (No. 22)"
"TSN","Domestic Terminal 2","First Class Lounge (No. 20)"
"TSN","Domestic Terminal 2","First Class Lounge (No. 13)"
"TSN","Domestic Terminal 2","First Class Lounge (No. 17)"
"TSN","Domestic Terminal 2","First Class Lounge (No. 16)"
"TSN","Domestic Terminal 2","First Class Lounge (No. 15)"
"TSN","International Terminal","International First Class Lounge No. 5"
"TSN","International Terminal","Air China Lounge"
"TSN","International Terminal","International First Class Lounge (No. 3)"
"TSN","Terminal 2","Air China Lounge (Gate 117)"
"TSR","Domestic Terminal","Domestic Business Lounge"
"TSR","Domestic Terminal","Domestic Business Lounge"
"TSR","International Terminal B","International Business Lounge"
"TSV","Main Terminal (Domestic)","Qantas Airways The Qantas Club"
"TUC","Main Terminal","Aeropuertos VIP Club Lounge"
"TUL","Concourse A","Corporal Jared E. Shoemaker Military and Veteran’s Resource Lounge"
"TUN","Main Terminal","AVS VIP Services Departures Lounge"
"TUN","Main Terminal","Espace Privilege Lounge"
"TUN","Main Terminal","AVS VIP Services Arrivals Lounge"
"TUS","Main Terminal","Noble Hops"
"TUS","Main Terminal","Military Liaison Office"
"TUU","Main Terminal","TasHeel Lounge"
"TXL","Terminal A","Globeground VIP Lounge"
"TXL","Terminal A","AirportClub Lounge"
"TXL","Terminal A","British Airways Terraces Lounge"
"TXL","Terminal A","Lufthansa Senator Lounge"
"TXL","Terminal A","Lufthansa Business Lounge"
"TXL","Terminal A","Air France Lounge"
"TXL","Terminal C","C Lounge"
"TXN","Domestic Terminal","First Class Lounge (Domestic)"
"TXN","International Terminal","First Class Lounge (International)"
"TYL","Main Terminal","Caral VIP Lounge"
"TYN","Terminal 1","First Class Lounge"
"TYN","Terminal 2","International First Class Lounge"
"TYN","Terminal 2","Domestic First and Business Class Lounge"
"TZX","Domestic Terminal","Turkish Airlines CIP Lounge"
"TZX","VIP Terminal","VIP Lounge"
"UAQ","Departure Terminal","Aeropuertos VIP Club Lounge"
"UBJ","Domestic Terminal","Lounge Kirara"
"UDR","Domestic Terminal","Club One Class Lounge"
"UDR","Main Terminal","Golden Chariot Lounge"
"UFA","Terminal 1","UFA VIP International Business Lounge (Domestic)"
"UFA","Terminal 2","UFA VIP International Business Lounge (International)"
"UFA","Terminal 2","UFA VIP International Business Lounge (Domestic)"
"UFA","VIP Terminal","International VIP Hall"
"UFA","VIP Terminal","Russia VIP Hall"
"UGC","Main Terminal","CIP Hall"
"UIH","Main Terminal","Vietnam Airlines Lotus Lounge"
"UIO","Airport Center Mall","Layover Stay"
"UIO","Domestic Terminal","Sala VIP Diners (Domestic)"
"UIO","Domestic Terminal","Sala VIP Domestica"
"UIO","International Terminal","Sala VIP Diners (International)"
"UIO","International Terminal","Sala VIP Internacional"
"UKB","Passenger Terminal","Lounge Kobe"
"ULN","International Terminal","MIAT Mongolian Airlines Business Lounge"
"ULN","International Terminal","Business Class Lounge"
"ULV","Main Terminal","Business Lounge"
"UPG","Domestic Terminal","Blue Sky Lounge"
"UPG","Domestic Terminal","Garuda Indonesia Executive Lounge"
"URC","Terminal 1","First Class Lounge"
"URC","Terminal 2","Hainan Airlines Lounge (Dynamic Area)"
"URC","Terminal 2","Hainan Airlines Lounge (Static Area)"
"URC","Terminal 2","First Class Lounge"
"URC","Terminal 2","Guest Lounge"
"URC","Terminal 3","Guest Lounge"
"URC","Terminal 3","First and Business Class Guest Lounge"
"URC","Terminal 3 Domestic, Area A","China Southern Sky Pearl VIP Club (Domestic, Gate 32)"
"URC","Terminal 3 Domestic, Area A","China Southern Sky Pearl VIP Club (Domestic, Gate 40)"
"URC","Terminal 3 Domestic, Area C","China Southern Sky Pearl VIP Club (Domestic)"
"URC","Terminal 3 International","China Southern Sky Pearl VIP Club (International)"
"URT","Domestic Terminal","Thai Airways Royal Orchid Lounge"
"UUD","Main Terminal","Baikal Lounge"
"UUD","VIP Terminal","VIP Hall"
"UUS","Main Terminal","Yuzhno-Sakhalinsk Khomutovo Airport Business Lounge"
"UVF","Main Terminal","Sandals Resorts Arrivals Lounge"
"UVF","Main Terminal","Iyanola Executive Lounge"
"UYN","Main Terminal","First Class Lounge"
"VAR","Terminal 2","Fraport VIP Lounge"
"VCA","Main Terminal","CIP Lounge"
"VCE","Main Terminal","Casa Alitalia Venezia"
"VCE","Main Terminal","Exact Change Business Center"
"VCE","Main Terminal","Marco Polo Club"
"VCL","Domestic Terminal","Vietnam Airlines Business Class Lounge"
"VCP","Terminal 1","Lounge Azul"
"VDH","Main Terminal","Business Class Lounge"
"VER","Terminal 1","Caral VIP Lounge"
"VFA","International Terminal","Makuwa Lounge"
"VFA","International Terminal","Makuwa Lounge"
"VFA","International Terminal","Dzimbahwe Executive Lounge"
"VGA","Domestic Terminal","Amaravathi Aromas Lounge"
"VIE","Terminal 1 & 2","Jet Lounge (Schengen)"
"VIE","Terminal 1 and 2, D Gates","Air Lounge (Non-Schengen)"
"VIE","Terminal 1, D Gates","Austrian Airlines Business Lounge"
"VIE","Terminal 3, F Gates","Austrian Airlines Senator Lounge"
"VIE","Terminal 3, F Gates","Austrian Airlines Business Lounge"
"VIE","Terminal 3, F Gates","Austrian Airlines HON Circle Lounge"
"VIE","Terminal 3, F Gates","Sky Lounge (Schengen)"
"VIE","Terminal 3, G Gates","Austrian Airlines Senator Lounge"
"VIE","Terminal 3, G Gates","Austrian Airlines HON Circle Lounge"
"VIE","Terminal 3, G Gates","Sky Lounge (Non-Schengen)"
"VIE","Terminal 3, G Gates","Austrian Airlines Business Lounge"
"VII","Main Terminal","CIP Lounge"
"VKO","Terminal A","Prokofiev Premier Lounge"
"VKO","Terminal A","Top Lounge"
"VKO","Terminal A","UTG Tchaikovsky Premier Lounge"
"VKO","Terminal A","Turkish Airlines Lounge Istanbul - Moscow"
"VKO","Terminal A","UTG Rakhmaninov Premier Lounge"
"VKO","Terminal A","VIP Lounge"
"VKO","Terminal A","Business Class Lounge"
"VKO","VIP Building","VIP Hall"
"VLC","Terminal 1","Sala VIP Joan Olivert"
"VLI","International Terminal","Harry Bauer Club Lounge"
"VOG","Terminal A","Volgograd Gumrak Airport Business Lounge (Domestic)"
"VOG","Terminal C","Volgograd Gumrak Airport Business Lounge (International)"
"VOG","VIP Terminal","VIP Lounge"
"VOZ","Domestic Terminal","Platonovsky Lounge"
"VOZ","International Terminal","Buninsky Lounge"
"VQS","Main Terminal","W Vieques Island Airport Lounge"
"VRN","Main Terminal","Valerio Catullo VIP Lounge"
"VSA","Main Terminal","Caral VIP Lounge"
"VTE","Main Terminal","Business Lounge"
"VTZ","Main Terminal","CIP Lounge"
"VVI","Main Terminal","The Lounge VIP (Domestic)"
"VVI","Main Terminal","The Lounge VIP (International)"
"VVI","Main Terminal","VIP Lounge Santa Cruz De La Sierra"
"VVO","Domestic Terminal A","Laguna Lounge"
"VVO","International Terminal A","Primorje Business Lounge"
"VVO","VIP Terminal","VIP Lounge"
"WAW","Terminal A","VIP Lounge"
"WAW","Terminal A, Non-Schengen","LOT Business Lounge Mazurek"
"WAW","Terminal A, Non-Schengen","Bolero Executive Lounge"
"WAW","Terminal A, Schengen","Fantazja Executive Lounge"
"WAW","Terminal A, Schengen","LOT Elite Club Lounge"
"WAW","Terminal A, Schengen","LOT Business Lounge Polonez"
"WAW","Terminal A, Schengen","Preludium Executive Lounge"
"WDH","Main Terminal","Oshoto Lounge"
"WEF","Main Terminal","VIP Lounge"
"WEH","Domestic Terminal","Domestic First Class Lounge 3"
"WEH","Domestic Terminal","Domestic First Class Lounge 2"
"WEH","Domestic Terminal","Domestic First Class Lounge 1"
"WEH","International Terminal","International First Class Lounge"
"WLG","Domestic Terminal","Air New Zealand Regional Lounge"
"WLG","Domestic Terminal","Air New Zealand Domestic Lounge"
"WLG","International Terminal","Virgin Australia Lounge"
"WLG","International Terminal","Qantas Airways International Business Lounge"
"WLG","International Terminal","Air New Zealand International Lounge"
"WNZ","Domestic Terminal","China Eastern Lounge"
"WNZ","Domestic Terminal","Domestic First Class Lounge (Temporarily Closed)"
"WNZ","Domestic Terminal","Domestic First Class Lounge 1"
"WNZ","International Terminal","International First Class Transit Lounge"
"WNZ","International Terminal","International First Class Lounge"
"WRO","Main Terminal","Executive Lounge"
"WUA","Main Terminal","First Class Lounge"
"WUA","Main Terminal","VIP Lounge"
"WUH","Terminal 3","No. 1 First Class Lounge"
"WUH","Terminal 3","V3 China Eastern VIP Lounge"
"WUH","Terminal 3","V1 China Southern First and Business Class Lounge"
"WUH","Terminal 3","VIP Reception No.2"
"WUH","Terminal 3","VIP Reception No.1"
"WUH","Terminal 3","V2 China Eastern VIP Lounge"
"WUH","Terminal 3","V1 China Eastern VIP Lounge"
"WUH","Terminal 3","V2 China Southern Sky Pearl VIP Lounge"
"WUH","Terminal 3","No. 8 First Class Lounge"
"WUH","Terminal 3","No. 6 First Class Lounge"
"WUH","Terminal 3","No. 3 First Class Lounge"
"WUS","Main Terminal","First Class Lounge V2"
"WUS","Main Terminal","First Class Lounge"
"WUX","Domestic Terminal","V1 First Class Lounge"
"WUX","International Terminal","Sunan Airport First Class Lounge"
"WWK","Main Terminal","Air Niugini Paradise Lounge"
"WXN","Main Terminal","First Class Lounge"
"XFN","Main Terminal","First Class Lounge"
"XIC","Main Terminal","First Class Lounge"
"XIY","Terminal 2","ICBC VIP Lounge"
"XIY","Terminal 2, Domestic","Hainan Airlines Lounge No. 7"
"XIY","Terminal 2, Domestic","Shenzhen Airlines King Lounge"
"XIY","Terminal 2, International","China Eastern International VIP Lounge"
"XIY","Terminal 3","ICBC VIP Lounge"
"XIY","Terminal 3, Domestic","V2 China Eastern VIP Lounge"
"XIY","Terminal 3, Domestic","V1 China Eastern VIP Lounge"
"XMN","Terminal 3, Domestic","Domestic Guest Lounge"
"XMN","Terminal 3, Domestic","XiamenAir Domestic First Class Lounge"
"XMN","Terminal 3, Domestic","Domestic Guest Lounge"
"XMN","Terminal 3, International","No. 7 International First Class Lounge"
"XMN","Terminal 3, International","XiamenAir International First Class Lounge"
"XMN","Terminal 4, Domestic","Xiamen Gaoqi Airport First Class Lounge"
"XNN","Terminal 2","First Class Lounge"
"XUZ","Domestic Terminal","Domestic First Class Lounge"
"XUZ","Domestic Terminal","VIP Lounge"
"XUZ","International Terminal","International First Class Lounge"
"YCU","Terminal 1","First Class Lounge"
"YCU","Terminal 2","First Class Lounge"
"YEG","Domestic/International Terminal","Air Canada Maple Leaf Lounge"
"YGJ","Passenger Terminal","Lounge Daisen"
"YHZ","Main Terminal","Air Canada Maple Leaf Lounge (Closed For Renovation)"
"YIH","Domestic Terminal","Yichang Airport VIP Lounge"
"YIH","International Terminal","International First Class Lounge"
"YKS","Domestic Terminal","Business Lounge"
"YKS","VIP Terminal","VIP Lounge"
"YNB","Main Terminal","TasHeel Lounge"
"YNJ","Main Terminal","First Class Lounge"
"YNT","Domestic Terminal","Yantai Airport First Class Lounge"
"YNT","International Terminal","Yantai Airport First Class Lounge"
"YNZ","Main Terminal","International First Class Lounge"
"YNZ","Main Terminal","Domestic First Class Lounge"
"YOW","Main Terminal","Air Canada Maple Leaf Lounge"
"YQB","Main Terminal","Salon VIP Lounge"
"YQR","Main Terminal","Air Canada Maple Leaf Lounge"
"YTY","Domestic Terminal","Domestic First Class Lounge"
"YTY","International Terminal","International First Class Lounge"
"YTZ","Main Terminal","Porter Airlines Lounge"
"YUL","Domestic Terminal","Air Canada Maple Leaf Lounge"
"YUL","International Terminal","Desjardins Odyssey Lounge"
"YUL","International Terminal","Air France/KLM Lounge"
"YUL","International Terminal","Montreal National Bank World Mastercard Lounge"
"YUL","International Terminal","Air Canada Maple Leaf Lounge"
"YUL","Transborder Terminal (USA Flights)","Air Canada Maple Leaf Lounge"
"YVR","Domestic Terminal","Air Canada Maple Leaf Lounge"
"YVR","International Terminal","SkyTeam Lounge"
"YVR","International Terminal (Non-USA)","British Airways Galleries Club Lounge"
"YVR","International Terminal (Non-USA)","British Airways Galleries First Lounge"
"YVR","International Terminal (Non-USA)","Cathay Pacific First and Business Class Lounge"
"YVR","International Terminal (Non-USA)","Air Canada Maple Leaf Lounge"
"YVR","Transborder Terminal (USA Flights)","Air Canada Maple Leaf Lounge"
"YWG","Main Terminal","Air Canada Maple Leaf Lounge"
"YXE","Main Terminal (Domestic)","Air Canada Maple Leaf Lounge"
"YYC","Domestic Terminal, Concourse A","Chinook Lounge"
"YYC","Domestic Terminal, Concourse C","Air Canada Maple Leaf Lounge"
"YYC","International Terminal, Concourse D","Aspire Lounge (International)"
"YYC","International Terminal, Concourse E","Aspire Lounge (Transborder)"
"YYT","Main Terminal","Air Canada Maple Leaf Lounge"
"YYZ","Terminal 1","GoodLife Fitness"
"YYZ","Terminal 1, Domestic","Air Canada Maple Leaf Lounge"
"YYZ","Terminal 1, International","Air Canada Signature Suite"
"YYZ","Terminal 1, International (Non-USA)","Air Canada Maple Leaf Lounge"
"YYZ","Terminal 1, Transborder (USA Flights)","Air Canada Maple Leaf Lounge Express"
"YYZ","Terminal 1, Transborder (USA Flights)","Air Canada Maple Leaf Lounge"
"YYZ","Terminal 3, International (Non-USA)","Air France/KLM Lounge"
"YYZ","Terminal 3, Transborder (USA Flights)","American Airlines Admirals Club"
"ZCO","International Terminal","Salones VIP Pacific Club"
"ZHA","Main Terminal","Domestic First Class Lounge"
"ZIA","Main Terminal","High Comfort Hall Lounge"
"ZLO","Main Terminal","Aeromar Salon Diamante"
"ZNZ","Terminal 2","Paradise Arrival Business Lounge"
"ZNZ","Terminal 2","Zanzibar Dhow Lounge"
"ZQN","International Terminal","Manaia Lounge"
"ZQN","Main Terminal","Air New Zealand Regional Lounge"
"ZUH","Domestic Terminal","Zhuhai Airport First Class Lounge"
"ZUH","Domestic Terminal","DragonPass VIP Lounge"
"ZUH","Domestic Terminal","China Southern Sky Pearl VIP Lounge"
"ZUH","Domestic Terminal","Zhuhai Airport First Class Lounge"
"ZYI","Main Terminal","VIP Lounge"
"ZYI","Main Terminal","Business VIP Lounge"
